0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.1883008356545961,0.1532033426183844,0.1298050139275766,0.10863509749303621,0.08467966573816156,0.07242339832869081,0.06183844011142061,0.0479108635097493,0.040668523676880224,0.030083565459610027,0.022841225626740947,0.013370473537604457,0.012256267409470752,0.012256267409470752,0.006128133704735376,0.006128133704735376,0.005571030640668524,0.001671309192200557,0.0022284122562674096,0.0,0.0,0.0,0.0
0.0,0.19757489300998574,0.15335235378031384,0.12981455064194009,0.0877318116975749,0.0884450784593438,0.07917261055634807,0.06633380884450785,0.03566333808844508,0.047075606276747506,0.03637660485021398,0.01783166904422254,0.015691868758915834,0.016405135520684736,0.012838801711840228,0.0042796005706134095,0.004992867332382311,0.0014265335235378032,0.003566333808844508,0.0007132667617689016,0.0007132667617689016,0.0,0.0,0.0
0.0,0.15972894482090996,0.15004840271055178,0.12294288480154889,0.11423039690222653,0.10164569215876089,0.07647628267182963,0.060019361084220714,0.044530493707647625,0.041626331074540175,0.05033881897386254,0.02904162633107454,0.008712487899322363,0.01452081316553727,0.007744433688286544,0.010648596321393998,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.0,0.0
0.0,0.1906116642958748,0.16216216216216217,0.11095305832147938,0.12233285917496443,0.09246088193456614,0.07965860597439545,0.059743954480796585,0.04836415362731152,0.03698435277382646,0.032716927453769556,0.015647226173541962,0.015647226173541962,0.011379800853485065,0.004267425320056899,0.007112375533428165,0.005689900426742532,0.001422475106685633,0.001422475106685633,0.0,0.001422475106685633,0.0,0.0,0.0
0.0,0.17582417582417584,0.13406593406593406,0.13626373626373625,0.13406593406593406,0.06593406593406594,0.07252747252747253,0.07252747252747253,0.03296703296703297,0.05934065934065934,0.02197802197802198,0.03956043956043956,0.013186813186813187,0.01098901098901099,0.013186813186813187,0.004395604395604396,0.002197802197802198,0.006593406593406593,0.0,0.0,0.0,0.002197802197802198,0.002197802197802198,0.0
0.0,0.1697530864197531,0.10802469135802469,0.1111111111111111,0.12654320987654322,0.1111111111111111,0.06481481481481481,0.040123456790123455,0.06481481481481481,0.07407407407407407,0.033950617283950615,0.027777777777777776,0.024691358024691357,0.009259259259259259,0.018518518518518517,0.0030864197530864196,0.0030864197530864196,0.0,0.0030864197530864196,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.0
0.0,0.19523809523809524,0.15714285714285714,0.10476190476190476,0.09523809523809523,0.08095238095238096,0.1,0.047619047619047616,0.06190476190476191,0.023809523809523808,0.06190476190476191,0.0380952380952381,0.0,0.014285714285714285,0.004761904761904762,0.0,0.0,0.004761904761904762,0.004761904761904762,0.0,0.0,0.0,0.004761904761904762,0.0
0.0,0.19008264462809918,0.09917355371900827,0.2066115702479339,0.09090909090909091,0.10743801652892562,0.09917355371900827,0.05785123966942149,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.01652892561983471,0.049586776859504134,0.008264462809917356,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16176470588235295,0.16176470588235295,0.07352941176470588,0.08823529411764706,0.10294117647058823,0.1323529411764706,0.014705882352941176,0.058823529411764705,0.058823529411764705,0.04411764705882353,0.058823529411764705,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0
0.0,0.13513513513513514,0.21621621621621623,0.10810810810810811,0.13513513513513514,0.10810810810810811,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.0,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
