estacionid,fecha,tempaire
BOCHIL,2020/07/24 09:00:00,17.200
BOCHIL,2020/07/24 09:10:00,18.100
BOCHIL,2020/07/24 09:20:00,18.200
BOCHIL,2020/07/24 09:30:00,19.100
BOCHIL,2020/07/24 09:40:00,20.100
BOCHIL,2020/07/24 09:50:00,21.100
BOCHIL,2020/07/24 10:00:00,23.000
BOCHIL,2020/07/24 10:10:00,25.200
BOCHIL,2020/07/24 10:20:00,26.700
BOCHIL,2020/07/24 10:30:00,27.900
BOCHIL,2020/07/24 10:40:00,28.300
BOCHIL,2020/07/24 10:50:00,28.400
BOCHIL,2020/07/24 11:00:00,28.400
BOCHIL,2020/07/24 11:10:00,28.600
BOCHIL,2020/07/24 11:20:00,28.400
BOCHIL,2020/07/24 11:30:00,28.300
BOCHIL,2020/07/24 11:40:00,27.300
BOCHIL,2020/07/24 11:50:00,26.600
BOCHIL,2020/07/24 12:00:00,26.200
BOCHIL,2020/07/24 12:10:00,26.000
BOCHIL,2020/07/24 12:20:00,26.300
BOCHIL,2020/07/24 12:30:00,26.200
BOCHIL,2020/07/24 12:40:00,26.100
BOCHIL,2020/07/24 12:50:00,26.700
BOCHIL,2020/07/24 13:00:00,28.300
BOCHIL,2020/07/24 13:10:00,29.200
BOCHIL,2020/07/24 13:20:00,29.400
BOCHIL,2020/07/24 13:30:00,29.700
BOCHIL,2020/07/24 13:40:00,30.100
BOCHIL,2020/07/24 13:50:00,30.200
BOCHIL,2020/07/24 14:00:00,30.000
BOCHIL,2020/07/24 14:10:00,30.200
BOCHIL,2020/07/24 14:20:00,30.500
BOCHIL,2020/07/24 14:30:00,30.300
BOCHIL,2020/07/24 14:40:00,30.100
BOCHIL,2020/07/24 14:50:00,30.000
BOCHIL,2020/07/24 15:00:00,30.000
BOCHIL,2020/07/24 15:10:00,29.700
BOCHIL,2020/07/24 15:20:00,29.300
BOCHIL,2020/07/24 15:30:00,29.200
BOCHIL,2020/07/24 15:40:00,28.400
BOCHIL,2020/07/24 15:50:00,28.300
BOCHIL,2020/07/24 16:00:00,27.500
BOCHIL,2020/07/24 16:10:00,26.400
BOCHIL,2020/07/24 16:20:00,25.800
BOCHIL,2020/07/24 16:30:00,25.300
BOCHIL,2020/07/24 16:40:00,25.000
BOCHIL,2020/07/24 16:50:00,24.400
BOCHIL,2020/07/24 17:00:00,23.800
BOCHIL,2020/07/24 17:10:00,23.400
BOCHIL,2020/07/24 17:20:00,23.100
BOCHIL,2020/07/24 17:30:00,22.700
BOCHIL,2020/07/24 17:40:00,22.700
BOCHIL,2020/07/24 17:50:00,22.900
BOCHIL,2020/07/24 18:00:00,23.000
BOCHIL,2020/07/24 18:10:00,23.100
BOCHIL,2020/07/24 18:20:00,23.000
BOCHIL,2020/07/24 18:30:00,22.700
BOCHIL,2020/07/24 18:40:00,22.100
BTORDO,2020/07/24 00:00:00,27.700
BTORDO,2020/07/24 00:10:00,27.600
BTORDO,2020/07/24 00:20:00,27.600
BTORDO,2020/07/24 00:30:00,27.500
BTORDO,2020/07/24 00:40:00,27.300
BTORDO,2020/07/24 00:50:00,27.300
BTORDO,2020/07/24 01:00:00,27.300
BTORDO,2020/07/24 01:10:00,27.300
BTORDO,2020/07/24 01:20:00,27.200
BTORDO,2020/07/24 01:30:00,27.200
BTORDO,2020/07/24 01:40:00,27.100
BTORDO,2020/07/24 01:50:00,27.100
BTORDO,2020/07/24 02:00:00,27.100
BTORDO,2020/07/24 02:10:00,27.200
BTORDO,2020/07/24 02:20:00,27.100
BTORDO,2020/07/24 02:30:00,27.100
BTORDO,2020/07/24 02:40:00,27.100
BTORDO,2020/07/24 02:50:00,27.100
BTORDO,2020/07/24 03:00:00,27.100
BTORDO,2020/07/24 03:10:00,27.000
BTORDO,2020/07/24 03:20:00,27.000
BTORDO,2020/07/24 03:30:00,27.100
BTORDO,2020/07/24 03:40:00,26.900
BTORDO,2020/07/24 03:50:00,26.800
BTORDO,2020/07/24 04:00:00,26.800
BTORDO,2020/07/24 04:10:00,26.700
BTORDO,2020/07/24 04:20:00,26.500
BTORDO,2020/07/24 04:30:00,26.500
BTORDO,2020/07/24 04:40:00,26.400
BTORDO,2020/07/24 04:50:00,26.400
BTORDO,2020/07/24 05:00:00,26.400
BTORDO,2020/07/24 05:10:00,26.500
BTORDO,2020/07/24 05:20:00,26.500
BTORDO,2020/07/24 05:30:00,26.400
BTORDO,2020/07/24 05:40:00,26.400
BTORDO,2020/07/24 05:50:00,26.600
BTORDO,2020/07/24 06:00:00,26.500
BTORDO,2020/07/24 06:10:00,26.400
BTORDO,2020/07/24 06:20:00,26.300
BTORDO,2020/07/24 06:30:00,26.500
BTORDO,2020/07/24 06:40:00,26.600
BTORDO,2020/07/24 06:50:00,26.700
BTORDO,2020/07/24 07:00:00,26.900
BTORDO,2020/07/24 07:10:00,27.300
BTORDO,2020/07/24 07:20:00,27.600
BTORDO,2020/07/24 07:30:00,27.900
BTORDO,2020/07/24 07:40:00,28.300
BTORDO,2020/07/24 07:50:00,28.700
BTORDO,2020/07/24 08:00:00,29.200
BTORDO,2020/07/24 08:10:00,29.600
BTORDO,2020/07/24 08:20:00,30.000
BTORDO,2020/07/24 08:30:00,30.300
BTORDO,2020/07/24 08:40:00,30.600
BTORDO,2020/07/24 08:50:00,30.900
BTORDO,2020/07/24 09:00:00,31.300
BTORDO,2020/07/24 09:10:00,31.500
BTORDO,2020/07/24 09:20:00,31.900
BTORDO,2020/07/24 09:30:00,32.000
BTORDO,2020/07/24 09:40:00,32.100
BTORDO,2020/07/24 09:50:00,32.700
BTORDO,2020/07/24 10:00:00,32.900
BTORDO,2020/07/24 10:10:00,32.200
BTORDO,2020/07/24 10:20:00,31.500
BTORDO,2020/07/24 10:30:00,31.400
BTORDO,2020/07/24 10:40:00,31.100
BTORDO,2020/07/24 10:50:00,31.100
BTORDO,2020/07/24 11:00:00,31.300
BTORDO,2020/07/24 11:10:00,31.200
BTORDO,2020/07/24 11:20:00,31.300
BTORDO,2020/07/24 11:30:00,31.200
BTORDO,2020/07/24 11:40:00,31.300
BTORDO,2020/07/24 11:50:00,31.200
BTORDO,2020/07/24 12:00:00,31.100
BTORDO,2020/07/24 12:10:00,31.300
BTORDO,2020/07/24 12:20:00,31.200
BTORDO,2020/07/24 12:30:00,31.100
BTORDO,2020/07/24 12:40:00,31.100
BTORDO,2020/07/24 12:50:00,31.100
BTORDO,2020/07/24 13:00:00,31.200
BTORDO,2020/07/24 13:10:00,31.200
BTORDO,2020/07/24 13:20:00,31.400
BTORDO,2020/07/24 13:30:00,31.500
BTORDO,2020/07/24 13:40:00,31.300
BTORDO,2020/07/24 13:50:00,31.700
BTORDO,2020/07/24 14:00:00,31.900
BTORDO,2020/07/24 14:10:00,31.900
BTORDO,2020/07/24 14:20:00,31.600
BTORDO,2020/07/24 14:30:00,31.500
BTORDO,2020/07/24 14:40:00,31.600
BTORDO,2020/07/24 14:50:00,31.500
BTORDO,2020/07/24 15:00:00,31.400
BTORDO,2020/07/24 15:10:00,31.500
BTORDO,2020/07/24 15:20:00,31.400
BTORDO,2020/07/24 15:30:00,31.400
BTORDO,2020/07/24 15:40:00,31.500
BTORDO,2020/07/24 15:50:00,31.500
BTORDO,2020/07/24 16:00:00,31.300
BTORDO,2020/07/24 16:10:00,31.300
BTORDO,2020/07/24 16:20:00,31.400
BTORDO,2020/07/24 16:30:00,31.400
BTORDO,2020/07/24 16:40:00,31.300
BTORDO,2020/07/24 16:50:00,31.200
BTORDO,2020/07/24 17:00:00,31.300
BTORDO,2020/07/24 17:10:00,31.400
BTORDO,2020/07/24 17:20:00,31.300
BTORDO,2020/07/24 17:30:00,31.000
BTORDO,2020/07/24 17:40:00,30.700
BTORDO,2020/07/24 17:50:00,30.700
BTORDO,2020/07/24 18:00:00,30.600
BTORDO,2020/07/24 18:10:00,30.500
BTORDO,2020/07/24 18:20:00,30.300
CABORCA,2020/07/24 00:00:00,25.500
CABORCA,2020/07/24 00:10:00,25.500
CABORCA,2020/07/24 00:20:00,25.500
CABORCA,2020/07/24 00:30:00,25.600
CABORCA,2020/07/24 00:40:00,25.600
CABORCA,2020/07/24 00:50:00,25.600
CABORCA,2020/07/24 01:00:00,25.600
CABORCA,2020/07/24 01:10:00,25.700
CABORCA,2020/07/24 01:20:00,25.700
CABORCA,2020/07/24 01:30:00,25.700
CABORCA,2020/07/24 01:40:00,25.700
CABORCA,2020/07/24 01:50:00,25.800
CABORCA,2020/07/24 02:00:00,25.800
CABORCA,2020/07/24 02:10:00,25.800
CABORCA,2020/07/24 02:20:00,25.800
CABORCA,2020/07/24 02:30:00,25.800
CABORCA,2020/07/24 02:40:00,25.700
CABORCA,2020/07/24 02:50:00,25.700
CABORCA,2020/07/24 03:00:00,25.800
CABORCA,2020/07/24 03:10:00,25.800
CABORCA,2020/07/24 03:20:00,25.700
CABORCA,2020/07/24 03:30:00,25.600
CABORCA,2020/07/24 03:40:00,25.600
CABORCA,2020/07/24 03:50:00,25.500
CABORCA,2020/07/24 04:00:00,25.400
CABORCA,2020/07/24 04:10:00,25.200
CABORCA,2020/07/24 04:20:00,24.900
CABORCA,2020/07/24 04:30:00,24.500
CABORCA,2020/07/24 04:40:00,24.200
CABORCA,2020/07/24 04:50:00,24.000
CABORCA,2020/07/24 05:00:00,23.700
CABORCA,2020/07/24 05:10:00,23.600
CABORCA,2020/07/24 05:20:00,23.700
CABORCA,2020/07/24 05:30:00,23.700
CABORCA,2020/07/24 05:40:00,23.700
CABORCA,2020/07/24 05:50:00,23.800
CABORCA,2020/07/24 06:00:00,24.000
CABORCA,2020/07/24 06:10:00,24.500
CABORCA,2020/07/24 06:20:00,24.800
CABORCA,2020/07/24 06:30:00,25.100
CABORCA,2020/07/24 06:40:00,25.400
CABORCA,2020/07/24 06:50:00,25.900
CABORCA,2020/07/24 07:00:00,26.800
CABORCA,2020/07/24 07:10:00,27.000
CABORCA,2020/07/24 07:20:00,27.500
CABORCA,2020/07/24 07:30:00,27.600
CABORCA,2020/07/24 07:40:00,27.700
CABORCA,2020/07/24 07:50:00,27.900
CABORCA,2020/07/24 08:00:00,28.500
CABORCA,2020/07/24 08:10:00,29.000
CABORCA,2020/07/24 08:20:00,29.500
CABORCA,2020/07/24 08:30:00,29.900
CABORCA,2020/07/24 08:40:00,29.900
CABORCA,2020/07/24 08:50:00,30.100
CABORCA,2020/07/24 09:00:00,30.500
CABORCA,2020/07/24 09:10:00,31.100
CABORCA,2020/07/24 09:20:00,30.900
CABORCA,2020/07/24 09:30:00,31.000
CABORCA,2020/07/24 09:40:00,31.400
CABORCA,2020/07/24 09:50:00,31.600
CABORCA,2020/07/24 10:00:00,31.900
CABORCA,2020/07/24 10:10:00,32.000
CABORCA,2020/07/24 10:20:00,32.200
CABORCA,2020/07/24 10:30:00,32.700
CABORCA,2020/07/24 10:40:00,32.700
CABORCA,2020/07/24 10:50:00,33.200
CABORCA,2020/07/24 11:00:00,33.500
CABORCA,2020/07/24 11:10:00,33.900
CABORCA,2020/07/24 11:20:00,34.000
CABORCA,2020/07/24 11:30:00,34.300
CABORCA,2020/07/24 11:40:00,34.400
CABORCA,2020/07/24 11:50:00,34.700
CABORCA,2020/07/24 12:00:00,35.000
CABORCA,2020/07/24 12:10:00,35.100
CABORCA,2020/07/24 12:20:00,35.900
CABORCA,2020/07/24 12:30:00,35.700
CABORCA,2020/07/24 12:40:00,36.200
CABORCA,2020/07/24 12:50:00,36.300
CABORCA,2020/07/24 13:00:00,36.800
CABORCA,2020/07/24 13:10:00,37.200
CABORCA,2020/07/24 13:20:00,38.200
CABORCA,2020/07/24 13:30:00,37.800
CABORCA,2020/07/24 13:40:00,37.700
CABORCA,2020/07/24 13:50:00,37.100
CABORCA,2020/07/24 14:00:00,38.200
CABORCA,2020/07/24 14:10:00,38.300
CABORCA,2020/07/24 14:20:00,38.200
CABORCA,2020/07/24 14:30:00,38.400
CABORCA,2020/07/24 14:40:00,39.300
CABORCA,2020/07/24 14:50:00,39.000
CABORCA,2020/07/24 15:00:00,38.800
CABORCA,2020/07/24 15:10:00,38.700
CABORCA,2020/07/24 15:20:00,38.700
CABORCA,2020/07/24 15:30:00,38.300
CABORCA,2020/07/24 15:40:00,38.500
CABORCA,2020/07/24 15:50:00,38.600
CABORCA,2020/07/24 16:00:00,38.800
CABORCA,2020/07/24 16:10:00,38.900
CABORCA,2020/07/24 16:20:00,26.200
CABORCA,2020/07/24 16:30:00,24.100
CABORCA,2020/07/24 16:40:00,23.500
CABORCA,2020/07/24 16:50:00,23.400
CABORCA,2020/07/24 17:00:00,23.800
CABORCA,2020/07/24 17:10:00,23.900
CALVILLO,2020/07/24 00:00:00,17.500
CALVILLO,2020/07/24 00:10:00,17.500
CALVILLO,2020/07/24 00:20:00,17.300
CALVILLO,2020/07/24 00:30:00,17.100
CALVILLO,2020/07/24 00:40:00,17.000
CALVILLO,2020/07/24 00:50:00,17.200
CALVILLO,2020/07/24 01:00:00,17.400
CALVILLO,2020/07/24 01:10:00,17.400
CALVILLO,2020/07/24 01:20:00,17.300
CALVILLO,2020/07/24 01:30:00,16.900
CALVILLO,2020/07/24 01:40:00,16.600
CALVILLO,2020/07/24 01:50:00,16.300
CALVILLO,2020/07/24 02:00:00,16.000
CALVILLO,2020/07/24 02:10:00,16.000
CALVILLO,2020/07/24 02:20:00,16.000
CALVILLO,2020/07/24 02:30:00,16.200
CALVILLO,2020/07/24 02:40:00,16.200
CALVILLO,2020/07/24 02:50:00,16.200
CALVILLO,2020/07/24 03:00:00,16.200
CALVILLO,2020/07/24 03:10:00,16.200
CALVILLO,2020/07/24 03:20:00,16.000
CALVILLO,2020/07/24 03:30:00,15.900
CALVILLO,2020/07/24 03:40:00,15.900
CALVILLO,2020/07/24 03:50:00,15.900
CALVILLO,2020/07/24 04:00:00,15.700
CALVILLO,2020/07/24 04:10:00,15.500
CALVILLO,2020/07/24 04:20:00,15.300
CALVILLO,2020/07/24 04:30:00,15.200
CALVILLO,2020/07/24 04:40:00,15.100
CALVILLO,2020/07/24 04:50:00,15.200
CALVILLO,2020/07/24 05:00:00,15.100
CALVILLO,2020/07/24 05:10:00,14.900
CALVILLO,2020/07/24 05:20:00,14.800
CALVILLO,2020/07/24 05:30:00,14.800
CALVILLO,2020/07/24 05:40:00,14.800
CALVILLO,2020/07/24 05:50:00,14.600
CALVILLO,2020/07/24 06:00:00,14.500
CALVILLO,2020/07/24 06:10:00,14.500
CALVILLO,2020/07/24 06:20:00,14.400
CALVILLO,2020/07/24 06:30:00,14.300
CALVILLO,2020/07/24 06:40:00,14.300
CALVILLO,2020/07/24 06:50:00,14.600
CALVILLO,2020/07/24 07:00:00,14.800
CALVILLO,2020/07/24 07:10:00,15.100
CALVILLO,2020/07/24 07:20:00,15.600
CALVILLO,2020/07/24 07:30:00,15.900
CALVILLO,2020/07/24 07:40:00,16.700
CALVILLO,2020/07/24 07:50:00,17.600
CALVILLO,2020/07/24 08:00:00,18.800
CALVILLO,2020/07/24 08:10:00,19.700
CALVILLO,2020/07/24 08:20:00,20.700
CALVILLO,2020/07/24 08:30:00,21.500
CALVILLO,2020/07/24 08:40:00,22.300
CALVILLO,2020/07/24 08:50:00,22.700
CALVILLO,2020/07/24 09:00:00,23.300
CALVILLO,2020/07/24 09:10:00,23.900
CALVILLO,2020/07/24 09:20:00,24.200
CALVILLO,2020/07/24 09:30:00,24.100
CALVILLO,2020/07/24 09:40:00,24.600
CALVILLO,2020/07/24 09:50:00,25.100
CALVILLO,2020/07/24 10:00:00,25.600
CALVILLO,2020/07/24 10:10:00,26.100
CALVILLO,2020/07/24 10:20:00,26.300
CALVILLO,2020/07/24 10:30:00,26.400
CALVILLO,2020/07/24 10:40:00,26.700
CALVILLO,2020/07/24 10:50:00,26.900
CALVILLO,2020/07/24 11:00:00,26.900
CALVILLO,2020/07/24 11:10:00,27.100
CALVILLO,2020/07/24 11:20:00,27.400
CALVILLO,2020/07/24 11:30:00,27.600
CALVILLO,2020/07/24 11:40:00,28.200
CALVILLO,2020/07/24 11:50:00,28.400
CALVILLO,2020/07/24 12:00:00,28.500
CALVILLO,2020/07/24 12:10:00,28.900
CALVILLO,2020/07/24 12:20:00,29.200
CALVILLO,2020/07/24 12:30:00,29.100
CALVILLO,2020/07/24 12:40:00,29.200
CALVILLO,2020/07/24 12:50:00,29.100
CALVILLO,2020/07/24 13:00:00,29.500
CALVILLO,2020/07/24 13:10:00,29.700
CALVILLO,2020/07/24 13:20:00,29.800
CALVILLO,2020/07/24 13:30:00,30.000
CALVILLO,2020/07/24 13:40:00,30.300
CALVILLO,2020/07/24 13:50:00,30.400
CALVILLO,2020/07/24 14:00:00,30.700
CALVILLO,2020/07/24 14:10:00,30.800
CALVILLO,2020/07/24 14:20:00,30.600
CALVILLO,2020/07/24 14:30:00,29.200
CALVILLO,2020/07/24 14:40:00,28.600
CALVILLO,2020/07/24 14:50:00,29.700
CALVILLO,2020/07/24 15:00:00,30.300
CALVILLO,2020/07/24 15:10:00,30.000
CALVILLO,2020/07/24 15:20:00,30.000
CALVILLO,2020/07/24 15:30:00,29.600
CALVILLO,2020/07/24 15:40:00,28.900
CALVILLO,2020/07/24 15:50:00,28.400
CALVILLO,2020/07/24 16:00:00,27.500
CALVILLO,2020/07/24 16:10:00,26.900
CALVILLO,2020/07/24 16:20:00,26.700
CALVILLO,2020/07/24 16:30:00,26.700
CALVILLO,2020/07/24 16:40:00,26.900
CALVILLO,2020/07/24 16:50:00,26.900
CALVILLO,2020/07/24 17:00:00,26.600
CALVILLO,2020/07/24 17:10:00,26.100
CALVILLO,2020/07/24 17:20:00,26.000
CALVILLO,2020/07/24 17:30:00,25.800
CALVILLO,2020/07/24 17:40:00,25.800
CALVILLO,2020/07/24 17:50:00,25.800
CALVILLO,2020/07/24 18:00:00,25.800
CALVILLO,2020/07/24 18:10:00,25.700
CALVILLO,2020/07/24 18:20:00,25.500
CALVILLO,2020/07/24 18:30:00,25.300
CANCUC,2020/07/24 00:00:00,17.820
CANCUC,2020/07/24 00:10:00,17.890
CANCUC,2020/07/24 00:20:00,17.830
CANCUC,2020/07/24 00:30:00,17.710
CANCUC,2020/07/24 00:40:00,17.580
CANCUC,2020/07/24 00:50:00,17.490
CANCUC,2020/07/24 01:00:00,17.680
CANCUC,2020/07/24 01:10:00,17.480
CANCUC,2020/07/24 01:20:00,17.380
CANCUC,2020/07/24 01:30:00,17.330
CANCUC,2020/07/24 01:40:00,17.300
CANCUC,2020/07/24 01:50:00,17.350
CANCUC,2020/07/24 02:00:00,17.410
CANCUC,2020/07/24 02:10:00,17.400
CANCUC,2020/07/24 02:20:00,17.400
CANCUC,2020/07/24 02:30:00,17.460
CANCUC,2020/07/24 02:40:00,17.550
CANCUC,2020/07/24 02:50:00,17.600
CANCUC,2020/07/24 03:00:00,17.790
CANCUC,2020/07/24 03:10:00,17.770
CANCUC,2020/07/24 03:20:00,17.930
CANCUC,2020/07/24 03:30:00,18.050
CANCUC,2020/07/24 03:40:00,18.080
CANCUC,2020/07/24 03:50:00,18.060
CANCUC,2020/07/24 04:00:00,18.070
CANCUC,2020/07/24 04:10:00,18.500
CANCUC,2020/07/24 04:20:00,18.130
CANCUC,2020/07/24 04:30:00,17.890
CANCUC,2020/07/24 04:40:00,18.460
CANCUC,2020/07/24 04:50:00,18.380
CANCUC,2020/07/24 05:00:00,18.210
CANCUC,2020/07/24 05:10:00,17.920
CANCUC,2020/07/24 05:20:00,17.870
CANCUC,2020/07/24 05:30:00,18.000
CANCUC,2020/07/24 05:40:00,18.320
CANCUC,2020/07/24 05:50:00,18.240
CANCUC,2020/07/24 06:00:00,18.410
CANCUC,2020/07/24 06:10:00,18.530
CANCUC,2020/07/24 06:20:00,18.190
CANCUC,2020/07/24 06:30:00,18.580
CANCUC,2020/07/24 06:40:00,19.560
CANCUC,2020/07/24 06:50:00,20.580
CANCUC,2020/07/24 07:00:00,20.760
CANCUC,2020/07/24 07:10:00,20.780
CANCUC,2020/07/24 07:20:00,20.900
CANCUC,2020/07/24 07:30:00,20.370
CANCUC,2020/07/24 07:40:00,20.200
CANCUC,2020/07/24 07:50:00,20.350
CANCUC,2020/07/24 08:00:00,21.750
CANCUC,2020/07/24 08:10:00,22.720
CANCUC,2020/07/24 08:20:00,22.730
CANCUC,2020/07/24 08:30:00,22.670
CANCUC,2020/07/24 08:40:00,22.800
CANCUC,2020/07/24 08:50:00,23.040
CANCUC,2020/07/24 09:00:00,23.300
CANCUC,2020/07/24 09:10:00,24.260
CANCUC,2020/07/24 09:20:00,24.810
CANCUC,2020/07/24 09:30:00,24.760
CANCUC,2020/07/24 09:40:00,25.110
CANCUC,2020/07/24 09:50:00,25.380
CANCUC,2020/07/24 10:00:00,24.730
CANCUC,2020/07/24 10:10:00,24.030
CANCUC,2020/07/24 10:20:00,24.130
CANCUC,2020/07/24 10:30:00,24.570
CANCUC,2020/07/24 10:40:00,24.370
CANCUC,2020/07/24 10:50:00,24.200
CANCUC,2020/07/24 11:00:00,24.120
CANCUC,2020/07/24 11:10:00,23.860
CANCUC,2020/07/24 11:20:00,24.330
CANCUC,2020/07/24 11:30:00,25.180
CANCUC,2020/07/24 11:40:00,25.110
CANCUC,2020/07/24 11:50:00,25.160
CANCUC,2020/07/24 12:00:00,25.290
CANCUC,2020/07/24 12:10:00,25.120
CANCUC,2020/07/24 12:20:00,25.600
CANCUC,2020/07/24 12:30:00,26.030
CANCUC,2020/07/24 12:40:00,25.800
CANCUC,2020/07/24 12:50:00,26.280
CANCUC,2020/07/24 13:00:00,26.260
CANCUC,2020/07/24 13:10:00,26.770
CANCUC,2020/07/24 13:20:00,26.920
CANCUC,2020/07/24 13:30:00,26.700
CANCUC,2020/07/24 13:40:00,26.880
CANCUC,2020/07/24 13:50:00,27.200
CANCUC,2020/07/24 14:00:00,27.220
CANCUC,2020/07/24 14:10:00,27.340
CANCUC,2020/07/24 14:20:00,27.500
CANCUC,2020/07/24 14:30:00,27.310
CANCUC,2020/07/24 14:40:00,27.350
CANCUC,2020/07/24 14:50:00,27.510
CANCUC,2020/07/24 15:00:00,27.450
CANCUC,2020/07/24 15:10:00,27.610
CANCUC,2020/07/24 15:20:00,27.250
CANCUC,2020/07/24 15:30:00,26.320
CANCUC,2020/07/24 15:40:00,26.070
CANCUC,2020/07/24 15:50:00,25.620
CANCUC,2020/07/24 16:00:00,25.420
CANCUC,2020/07/24 16:10:00,25.390
CANCUC,2020/07/24 16:20:00,25.300
CANCUC,2020/07/24 16:30:00,24.960
CANCUC,2020/07/24 16:40:00,24.700
CANCUC,2020/07/24 16:50:00,24.510
CANCUC,2020/07/24 17:00:00,24.280
CANCUC,2020/07/24 17:10:00,23.840
CANCUC,2020/07/24 17:20:00,23.360
CANCUC,2020/07/24 17:30:00,23.020
CANCUC,2020/07/24 17:40:00,22.860
CANCUC,2020/07/24 17:50:00,22.740
CANCUC,2020/07/24 18:00:00,22.540
CANCUC,2020/07/24 18:10:00,22.290
CANCUC,2020/07/24 18:20:00,21.950
CANDIDOAG,2020/07/24 00:00:00,28.300
CANDIDOAG,2020/07/24 01:00:00,28.000
CANDIDOAG,2020/07/24 02:00:00,27.200
CANDIDOAG,2020/07/24 03:00:00,26.200
CANDIDOAG,2020/07/24 04:00:00,25.900
CANDIDOAG,2020/07/24 05:00:00,24.900
CANDIDOAG,2020/07/24 06:00:00,24.000
CANDIDOAG,2020/07/24 07:00:00,24.900
CANDIDOAG,2020/07/24 08:00:00,27.000
CANDIDOAG,2020/07/24 09:00:00,29.100
CANDIDOAG,2020/07/24 10:00:00,32.600
CANDIDOAG,2020/07/24 11:00:00,34.400
CANDIDOAG,2020/07/24 12:00:00,36.700
CANDIDOAG,2020/07/24 13:00:00,37.800
CANDIDOAG,2020/07/24 14:00:00,38.900
CANDIDOAG,2020/07/24 16:00:00,39.400
CANDIDOAG,2020/07/24 17:00:00,38.300
CATARINITAS,2020/07/24 00:00:00,25.800
CATARINITAS,2020/07/24 00:10:00,25.800
CATARINITAS,2020/07/24 00:20:00,25.900
CATARINITAS,2020/07/24 00:30:00,25.900
CATARINITAS,2020/07/24 00:40:00,25.800
CATARINITAS,2020/07/24 00:50:00,25.900
CATARINITAS,2020/07/24 01:00:00,25.900
CATARINITAS,2020/07/24 01:10:00,25.900
CATARINITAS,2020/07/24 01:20:00,25.900
CATARINITAS,2020/07/24 01:30:00,25.800
CATARINITAS,2020/07/24 01:40:00,25.800
CATARINITAS,2020/07/24 01:50:00,25.900
CATARINITAS,2020/07/24 02:00:00,26.000
CATARINITAS,2020/07/24 02:10:00,26.000
CATARINITAS,2020/07/24 02:20:00,25.800
CATARINITAS,2020/07/24 02:30:00,25.900
CATARINITAS,2020/07/24 02:40:00,25.500
CATARINITAS,2020/07/24 02:50:00,25.500
CATARINITAS,2020/07/24 03:00:00,25.600
CATARINITAS,2020/07/24 03:10:00,25.500
CATARINITAS,2020/07/24 03:20:00,25.800
CATARINITAS,2020/07/24 03:30:00,25.900
CATARINITAS,2020/07/24 03:40:00,25.500
CATARINITAS,2020/07/24 03:50:00,25.500
CATARINITAS,2020/07/24 04:00:00,25.500
CATARINITAS,2020/07/24 04:10:00,25.400
CATARINITAS,2020/07/24 04:20:00,25.000
CATARINITAS,2020/07/24 04:30:00,25.500
CATARINITAS,2020/07/24 04:40:00,25.000
CATARINITAS,2020/07/24 04:50:00,25.100
CATARINITAS,2020/07/24 05:00:00,25.400
CATARINITAS,2020/07/24 05:10:00,25.300
CATARINITAS,2020/07/24 05:20:00,25.500
CATARINITAS,2020/07/24 05:30:00,25.400
CATARINITAS,2020/07/24 05:40:00,25.400
CATARINITAS,2020/07/24 05:50:00,24.900
CATARINITAS,2020/07/24 06:00:00,25.200
CATARINITAS,2020/07/24 06:10:00,25.200
CATARINITAS,2020/07/24 06:20:00,25.100
CATARINITAS,2020/07/24 06:30:00,25.000
CATARINITAS,2020/07/24 06:40:00,27.400
CATARINITAS,2020/07/24 06:50:00,27.000
CATARINITAS,2020/07/24 07:00:00,26.700
CATARINITAS,2020/07/24 07:10:00,26.300
CATARINITAS,2020/07/24 07:20:00,26.200
CATARINITAS,2020/07/24 07:30:00,25.800
CATARINITAS,2020/07/24 07:40:00,28.500
CATARINITAS,2020/07/24 07:50:00,28.300
CATARINITAS,2020/07/24 08:00:00,28.000
CATARINITAS,2020/07/24 08:10:00,28.200
CATARINITAS,2020/07/24 08:20:00,28.300
CATARINITAS,2020/07/24 08:30:00,27.900
CATARINITAS,2020/07/24 08:40:00,29.400
CATARINITAS,2020/07/24 08:50:00,29.400
CATARINITAS,2020/07/24 09:00:00,29.000
CATARINITAS,2020/07/24 09:10:00,28.700
CATARINITAS,2020/07/24 09:20:00,28.600
CATARINITAS,2020/07/24 09:30:00,28.100
CATARINITAS,2020/07/24 09:40:00,33.400
CATARINITAS,2020/07/24 09:50:00,32.600
CATARINITAS,2020/07/24 10:00:00,32.900
CATARINITAS,2020/07/24 10:10:00,31.600
CATARINITAS,2020/07/24 10:20:00,30.000
CATARINITAS,2020/07/24 10:30:00,29.600
CATARINITAS,2020/07/24 10:40:00,33.000
CATARINITAS,2020/07/24 10:50:00,33.200
CATARINITAS,2020/07/24 11:00:00,33.100
CATARINITAS,2020/07/24 11:10:00,32.800
CATARINITAS,2020/07/24 11:20:00,32.000
CATARINITAS,2020/07/24 11:30:00,32.100
CATARINITAS,2020/07/24 11:40:00,33.600
CATARINITAS,2020/07/24 11:50:00,33.000
CATARINITAS,2020/07/24 12:00:00,33.200
CATARINITAS,2020/07/24 12:10:00,33.100
CATARINITAS,2020/07/24 12:20:00,33.800
CATARINITAS,2020/07/24 12:30:00,32.900
CATARINITAS,2020/07/24 12:40:00,34.200
