archivo,zero_cr,spectral_centroid,spectral_bw,spectral_rf,croma,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,BPM,auto_c,genero
034PEDRONAVAJAS-D.R.A_01m_00s__02m_00s.mp3,4,2063.107579,2576.321473,4167.759617,0.434739292,-285.8901062,164.8253021,-21.16470146,34.1850853,-9.085109711,13.08326626,7.204744816,5.782571316,-4.440050602,4.552755833,1.291274309,-1.950618148,-2.065606594,-0.176699519,1.035073161,-3.909091473,-1.4388237,0.044281285,2.490710974,-6.777737141,120.1853198,0.449435376,2
034UNAAVENTURA-GRUPONICHE_01m_00s__02m_00s.mp3,4,3490.084098,3597.495162,7316.110244,0.494840354,-160.9143219,122.6553421,-35.47226334,53.2170372,-16.34640503,22.20444489,-9.665007591,20.12627983,-7.418943882,10.94762325,-1.503168702,14.24382877,-0.870726585,3.727761745,1.167309165,1.196765661,1.858786583,0.906325877,3.90481925,-1.805076599,123.046875,0.398422581,2
035TUNOLEAMASLETEMES-LUISENRIQUE_01m_00s__02m_00s.mp3,8,3273.833235,3508.627346,6852.958587,0.415354282,-189.8148193,117.846756,-28.09587479,45.97194672,-9.960138321,20.84240913,-9.232312202,10.40957069,-7.40132761,1.757036567,-6.854484081,3.621424675,-6.216328621,-4.07464695,-2.970842838,-4.379550934,-3.290290833,-4.300858498,-1.371061563,-6.331969738,114.84375,0.451952201,2
038NATURALEZA-ALFONSOGUERRERO_01m_00s__02m_00s.mp3,7,1991.426583,2530.521584,3895.700358,0.383358121,-232.5571442,172.7504578,-36.83067322,22.99999428,10.445611,3.501309872,-4.624167442,18.66412163,-16.8750782,13.59834576,-2.052231789,4.429272175,3.220625401,-3.114013433,6.518109798,-6.281371117,1.567800164,4.933057785,1.224602222,-2.578726292,129.1992188,0.514196785,2
039BURBUJASDEAMOR-JUANLUISGUERRA_01m_00s__02m_00s.mp3,9,2632.542327,3154.447938,5865.906224,0.455683976,-216.0843964,137.9833221,-17.80774879,65.2276535,-12.05786228,16.59382248,-8.721321106,11.93537235,-1.988448977,5.893135071,2.990856171,-0.938183248,-1.128666162,-2.522428036,5.55677557,0.533123374,3.43182373,-3.842434168,1.275156498,-3.219218731,126.0480183,0.577437686,2
040ENAMORADODETI-FIEBREAMARILLA_01m_00s__02m_00s.mp3,9,2858.554843,3038.331946,5917.10943,0.435660899,-192.7528687,138.861145,-38.18949127,54.71385574,-14.7758131,16.92615318,-14.91119576,5.387732983,0.417700499,-2.082089186,-6.913398266,6.279109478,7.969245911,-5.359851837,9.85541153,3.195802212,-1.930408955,-4.986659527,1.958636284,-7.457983971,107.6660156,0.57502667,2
041ENAMORADOYQUE-MORISTJIMENEZ_01m_00s__02m_00s.mp3,4,2942.081862,3208.380669,6030.629903,0.428688824,-281.1813354,134.053009,-40.69504929,22.32681847,-2.450491905,40.75934601,-23.76426506,20.76693153,3.112818241,-8.208476067,7.986411095,5.839996338,1.398667812,-2.595843554,5.842543125,-5.855511665,3.52861762,-2.860971928,-0.130827487,-0.90609771,112.3471467,0.373775284,2
ADONDEVAELAMOR-GRUPOPAX_01m_00s__02m_00s.mp3,8,2944.998011,3275.709363,6097.671678,0.411172926,-234.7061768,136.2748413,-36.20012283,42.49792862,-13.8504715,34.45558167,-14.26185226,17.03404999,-7.980055809,2.161949635,-10.82989693,2.392689228,1.414148092,-6.282765865,-3.210263252,-5.910185814,1.184057951,-10.1864624,1.961864114,-6.620205402,117.4538352,0.470286498,2
APESAR-LATINBROTHERS_01m_00s__02m_00s.mp3,6,1978.720466,2566.175905,3999.513548,0.423657,-230.3891449,165.6532288,-32.57614136,31.48540878,5.109595776,21.12121964,-7.729719639,9.567920685,0.054635193,1.167828679,-3.351990461,7.16437006,-0.620431542,-4.993135929,4.727611065,-2.887406588,1.574822068,0.770024538,5.830817223,-2.84972167,99.38401442,0.527411646,2
ADANGARCIA-RUBENBLADES_01m_00s__02m_00s.mp3,1,2657.180065,3188.118746,5805.114208,0.430401087,-206.5539551,145.9363403,-24.49470901,47.53151703,-13.3022089,24.22590065,-7.015717506,14.88769913,-9.085981369,3.351686716,-0.25988692,-2.582451344,-2.524842978,-4.091814518,1.28977859,-5.534080982,-0.074476749,-2.079409838,3.291535378,-6.261265278,123.046875,0.445139904,2
ALFONSINAYARE-D.R.A_01m_00s__02m_00s.mp3,13,3698.056941,3981.164246,8351.410254,0.45742473,-187.9375916,120.7361526,-23.07829475,60.55360794,-16.73428535,39.07637405,-29.16969109,19.48027611,-16.35832214,8.394359589,-9.222909927,6.276218891,-1.748805642,-0.557629049,2.472138643,-0.804735661,5.129048824,-7.414512634,4.970993996,-8.792837143,120.1853198,0.46098737,2
ALGODEMI-D.R.A_01m_00s__02m_00s.mp3,1,1966.381586,2209.206044,3853.536918,0.402201951,-250.2802582,166.9282379,-40.35461807,38.65625763,-0.071711086,14.62309837,-8.243074417,-4.708296299,3.899083138,-7.796850681,-1.115761161,-4.996963024,2.694958448,-10.28614521,-4.803181648,-1.027129173,-4.404715538,-1.100610375,-6.103931904,-4.299441338,107.6660156,0.472820481,2
AMANTES-WILLIAM_01m_00s__02m_00s.mp3,22,3667.255176,3412.822819,7612.19669,0.454053462,-270.3412781,129.2607269,-52.49055481,40.84165573,-23.2911911,63.1100235,-30.36847305,18.28545952,20.00387764,-7.735388279,6.882798672,12.5677166,7.818239212,-2.051091194,13.2838583,-5.761235714,0.505008996,5.86905241,2.27471137,-3.31190753,156.6051136,0.485113647,2
AMIGOCUIDALA-NELSONDÍAZYLACONSTELACIÓN_01m_00s__02m_00s.mp3,12,3562.704045,3142.043615,6867.981752,0.473741025,-210.7316895,118.5280762,-54.4411087,76.7434082,-16.49980545,30.03488922,-5.568475723,15.96701527,-3.89020896,-0.391604364,-1.885838747,0.438249826,-2.088026047,-3.006126404,0.623410523,-0.545365989,1.069923759,-4.242241383,4.639694691,-4.043493271,120.1853198,0.415324964,2
AMORDEOTOÑO-NELSONDIAZ_01m_00s__02m_00s.mp3,11,3975.756534,3177.869116,7391.67209,0.436772168,-206.2571869,107.1909714,-72.33777618,75.7674408,-27.19638443,27.32358932,-13.66901302,13.42981529,-12.00497246,1.958661437,-0.691271842,1.452232718,-0.043145377,-2.70014596,2.954433441,-2.60624814,6.40731144,-3.29189682,5.207560539,-6.084903717,107.6660156,0.520908317,2
AMORTRAICIONERO-ORQUESTAGUAYACAN_01m_00s__02m_00s.mp3,17,3276.194006,3161.667906,6648.165642,0.425845742,-125.8298492,125.5273819,-41.8000412,60.54571152,-16.05558586,27.34175301,-5.983838081,10.15741444,0.032770127,3.80698967,-5.078749657,5.192442417,-0.498493493,-3.630397797,-2.09512496,0.889336348,-3.596106768,-4.088576317,-0.7961936,-5.481352329,143.5546875,0.435484148,2
ANHELOS-ADOLESCENTESORQUESTA_01m_00s__02m_00s.mp3,7,2764.062744,3349.044886,6023.049742,0.400671273,-206.184906,138.8901367,-24.11592865,39.24251938,-13.09456444,27.41658783,-9.704860687,11.82942295,-4.261688232,6.98918438,-2.600255489,6.978984356,-3.90640521,-3.837788343,-0.609822869,-0.595736682,2.350970984,-3.365955114,6.411736012,-2.887109995,123.046875,0.416845165,2
AQUELVIEJOMOTEL-DAVIDPAVON_01m_00s__02m_00s.mp3,6,2698.166906,2942.406721,5088.530327,0.405362785,-219.3032227,151.8507233,-49.01226044,36.45279694,-10.9025116,25.5344162,-15.7644062,18.08685303,-4.186916828,5.552034855,-2.803340912,8.667117119,-2.30713439,0.326343656,3.968085289,-4.419206142,-0.589457512,-3.850309849,3.156844616,-9.478250504,123.046875,0.440365156,2
ARREPENTIDO-NELSONDIAZ_01m_00s__02m_00s.mp3,9,3276.02935,2983.861427,6420.349033,0.496697754,-210.8513336,125.8246841,-64.15558624,72.51203918,-11.84119606,26.94563484,-4.604206085,6.709876537,-2.129559517,0.753239632,4.189008236,0.214623436,0.516596735,0.885127246,4.053150177,2.906290531,4.163684368,-1.876405239,3.395643711,-4.722057819,105.46875,0.436013104,2
BUSCAPORDENTRO-GRUPONICHE_01m_00s__02m_00s.mp3,4,3035.120452,3110.90327,6126.859812,0.433053225,-152.3961029,132.7754822,-48.78275299,39.52404785,-16.78179932,24.25439644,-5.390720367,13.98701859,1.070772052,3.002885342,-0.791424394,4.215287209,0.676064968,-1.821739912,3.610353947,-4.58004427,-1.366282344,-3.88523531,-2.453502178,-5.465878487,114.84375,0.551610688,2
CADAVEZQUEPASAS-EDDIESANTIAGO_01m_00s__02m_00s.mp3,6,3127.244408,3165.675921,6325.951954,0.465235025,-199.4039001,139.674881,-47.74682236,49.75203323,-19.72634506,24.05075073,-14.48009777,16.28229523,-3.963892698,2.302975893,-1.712644219,5.965160847,1.093117118,-1.624937654,6.573077679,-4.121112823,4.248047829,2.579240084,5.459376812,-2.712386131,117.4538352,0.547720959,2
CALIPACHANGUERO-GRUPONICHE_01m_00s__02m_00s.mp3,8,2622.757513,2985.826003,5246.373837,0.354081959,-206.3129272,150.2319641,-44.15288544,33.38655472,-19.51055527,15.37412739,-21.83994675,1.424034834,-15.877285,-1.937128663,-6.860729218,1.834424973,-4.509017467,-5.963706493,-0.868979156,-8.569321632,-0.71705848,-9.639763832,0.776685834,-7.878693104,97.50884434,0.507548856,2
CAMINOEQUIVOCADO-RAMONCHAVERRA_01m_00s__02m_00s.mp3,6,2957.861222,2895.337101,5766.389544,0.448645145,-220.1932831,138.7179871,-56.81819916,59.26456833,-6.921608925,32.44937134,-10.45491505,8.515555382,1.914314508,3.887470007,-8.233427048,-0.990338326,1.899940014,-3.101522446,1.443168759,-0.486000746,5.003391743,-5.738698006,1.057144403,-8.309260368,112.3471467,0.416071772,2
CARADURA-D.R.A_01m_00s__02m_00s.mp3,9,2611.753858,2957.700356,5798.762478,0.555945814,-208.3926086,134.7421112,-38.65556335,70.62924194,-2.416206598,25.48015785,6.476095676,7.728172779,12.303792,4.411685467,4.195178509,6.160028458,7.166833401,3.723842621,2.256742954,2.212784767,-1.111913204,-3.400852203,7.942988396,-6.871041298,117.4538352,0.485130745,2
CARETAS-ISMAELMIRANDA_01m_00s__02m_00s.mp3,4,3160.810342,3350.667114,6702.417366,0.465318173,-180.6454926,131.3661957,-45.17185593,51.59967422,-11.84431267,36.00805664,-13.0502758,18.00250816,2.924387932,9.613236427,-9.436341286,8.054091454,1.700348258,-1.151387095,-2.244557619,1.035613656,7.168847561,-4.867304325,2.70983839,-6.233849049,107.6660156,0.574323935,2
CORAZONANDINO-LOSSHAPIS_01m_00s__02m_00s.mp3,2,3230.153576,3356.938334,6723.085157,0.373545676,-194.4331207,130.9931946,-40.91004944,46.01445389,-22.64471817,18.63184547,-23.81549644,11.73368931,-12.96631432,-6.723050117,-9.905137062,2.316058159,-4.347694874,-5.570450306,-1.310079455,-4.579999924,-2.188172102,-8.779924393,-2.756159306,-11.44076443,129.1992188,0.6101706,2
DECHICAENCHICA-D.R.A_01m_00s__02m_00s.mp3,0,3923.075381,3699.958867,8141.319087,0.471379787,-236.7927551,96.70696259,-28.08709526,68.72589111,-15.78868771,37.82944489,-4.029050827,18.64090538,-4.35106945,9.609967232,1.192006707,3.820088863,1.389444828,3.319442749,8.349116325,-0.11465618,2.728656054,-4.164811134,2.672456264,-11.84988022,123.046875,0.595621502,2
DEPARTEMIA-HERMANDADLATINA_01m_00s__02m_00s.mp3,6,2179.910814,2609.73559,4163.818615,0.400673717,-197.0513763,168.9132385,-44.44980621,36.95340347,-7.24544239,16.87301636,-15.53463745,13.99030018,-3.755363703,1.746724486,-1.154793262,4.234166622,-0.049229704,-0.450484991,2.895648479,-4.18622303,0.268467695,-3.824347734,1.762665153,-5.297134876,99.38401442,0.479496607,2
ELAMOR-ROSY_01m_00s__02m_00s.mp3,11,2261.622653,2399.696634,4379.805004,0.426373243,-245.5415192,164.1804199,-51.51254654,41.14636612,-0.91864413,13.09884834,-1.527835965,3.796851397,4.892619133,-0.220399499,5.190578461,-0.28718558,0.360652506,-2.299629927,-1.671934962,-2.156958818,-1.593812346,-2.345952749,-1.675337672,-4.872401714,99.38401442,0.472203248,2
ELMAMBODELAMERCED-D.R.A_01m_00s__02m_00s.mp3,0,1961.612466,2826.024574,4206.681142,0.566166878,-267.9014893,132.6734924,1.135635257,55.55878067,7.941594124,25.39947701,5.099243164,8.526301384,9.710998535,0.491027147,-0.640486419,4.979699135,6.533759117,2.1436975,4.904670715,2.006014347,1.634590864,1.600403428,5.52489233,0.693489492,93.96306818,0.40083079,2
ELSOMBRERODEYAREY-CANDIDOFABRE_01m_00s__02m_00s.mp3,4,3154.982281,2951.90351,6156.77444,0.411803603,-205.367691,135.6143646,-64.34734344,58.98807144,-16.6764164,22.2140522,-9.153156281,8.803769112,-7.638061047,0.931140602,-4.85199213,1.602228045,2.567203522,-5.171870232,1.813768983,-0.573091269,2.786623001,-4.953689575,2.010850668,-3.953148127,105.46875,0.525972547,2
"ELLA-HANSEL,RAULYLUISENRIQUE_01m_00s__02m_00s.mp3",1,2975.794425,3088.071099,6152.845714,0.401945382,-165.8247375,142.8522949,-51.1532402,48.18503189,-19.16952896,30.94395638,-15.7530098,11.30736446,-3.771141768,-0.856160223,-0.114307493,0.816272795,3.892139435,-7.22170639,5.060005665,-8.895544052,0.725008428,-5.389400959,-1.133783817,-7.017204762,114.84375,0.521238638,2
ENTRELAESPADAYLAPARED-NINOSEGARRA_01m_00s__02m_00s.mp3,4,2651.126956,3133.80484,5677.082063,0.460353583,-209.3509979,143.5577087,-28.80416489,48.03774643,-8.578030586,33.2949791,-9.990528107,9.320322037,-2.044897795,1.06885612,-0.845622182,7.643987656,2.788418531,-2.795026541,2.806073666,-2.636950731,1.097864866,-6.214763165,0.618062437,-3.804023981,101.3327206,0.450931435,2
ESCOMBROS-LASUPREMACORTE_01m_00s__02m_00s.mp3,7,2921.748776,2822.244022,5892.680339,0.360694706,-222.5861816,137.3619232,-60.27822876,62.86100388,-14.42145634,12.17421436,-8.238474846,4.803106308,-0.253326148,-2.172998905,0.50307864,3.903723001,1.704030275,-3.194538832,5.266914368,-1.083175778,-0.089868769,-1.584361434,-0.386495262,-4.509894848,112.3471467,0.378446623,2
ESE-JERRYRIVERA_01m_00s__02m_00s.mp3,11,2343.402589,2809.309756,4925.443479,0.432668507,-187.0040436,147.2043457,-25.07212448,53.72161865,-1.782861948,22.1385231,-8.925672531,7.038226128,2.589253426,-0.856018722,1.056225657,3.671837807,2.486108303,-3.293036461,3.05308485,-2.679432392,-4.896243572,-1.148101807,3.533557653,-4.773715496,151.9990809,0.465656192,2
FANTASIAHERIDA-ERICK_01m_00s__02m_00s.mp3,3,2773.871882,3148.888496,5697.958003,0.401408494,-222.5451202,142.1109619,-33.63043976,45.80060577,-14.01976204,22.23494911,-13.99456596,14.10703373,-4.773942947,3.030007124,-3.211646318,5.707314968,-1.300030351,-0.682685554,3.593789816,-6.774005413,1.487990737,-0.824463487,4.397173882,-6.313970566,109.9567819,0.362595707,2
FLORDORMIDA-D.R.A_01m_00s__02m_00s.mp3,4,2585.905635,2993.565158,5553.439412,0.430449456,-202.6979675,149.1849365,-36.53073883,55.56440353,-13.94704723,21.64782143,-10.1911869,16.08359528,-0.4965536,-4.355212688,7.267539024,2.504493475,3.089653969,-1.987030506,3.407788754,-1.838076353,-3.553992033,-1.39851594,0.549248099,-3.301205873,117.4538352,0.429457609,2
FRIOENMI-ALFA8_01m_00s__02m_00s.mp3,14,3912.489348,3038.180978,7183.034214,0.429358095,-162.8229065,104.3424683,-76.51408386,65.52658844,-18.77905846,27.38002396,-5.64431572,9.211975098,0.958293617,-0.83295691,-1.452291727,2.839725971,-2.649573326,-9.215328217,-2.275830746,-1.786384106,-4.279743195,-2.664544821,1.309159517,-2.404202223,117.4538352,0.424495693,2
GRACIASAMOR-MATECAÑA_01m_00s__02m_00s.mp3,4,2493.978742,2833.748434,4943.7598,0.352100849,-176.4571686,154.035141,-40.44778061,37.1136322,-8.237098694,18.00221634,-15.67140102,6.400918961,-4.962851048,-2.984490871,-3.451980114,4.082638741,-1.810835719,-0.851151407,0.631950378,0.431778729,0.691573322,-1.236186266,0.581547916,-5.460185528,123.046875,0.427894758,2
HAGAMOSLOQUEDIGAELCORAZON-GRUPONICHE_01m_00s__02m_00s.mp3,2,2670.476641,2985.054781,5529.089441,0.390135288,-199.7542725,148.2365723,-43.5242157,49.46335983,-19.59867287,20.31572723,-9.967290878,13.74259186,-4.4276371,6.216720581,-2.128973484,5.83323288,0.437966645,-1.638417482,3.765744209,-4.901641369,2.159976482,-4.189402103,2.180182219,-4.730710506,120.1853198,0.408373949,2
HAYOTRAENTULUGAR-RAYSEPULVEDA_01m_00s__02m_00s.mp3,8,3472.260376,3651.07084,7539.418863,0.35679692,-207.1003113,128.2223206,-31.1379509,48.40681839,-28.95001221,25.87055206,-22.26524544,13.64836597,-12.93355179,10.25381565,-5.292867184,7.035472393,-1.119931698,3.346195459,3.888760328,-6.024975777,6.007158756,-5.500379086,4.782341957,-8.628720284,107.6660156,0.404613099,2
HAZMEOLVIDARLA-WILLIEGONZALEZ_01m_00s__02m_00s.mp3,5,1666.291837,2435.766245,3316.004591,0.44916451,-225.4938812,176.3990173,-13.98721409,16.5773468,6.669440746,12.45212364,-9.161205292,18.57167625,3.429308414,-1.230224252,8.36541748,8.923944473,-0.308051258,-1.250327349,5.287158012,-4.525744915,-1.977472186,2.041204929,-2.840034008,-2.92233634,117.4538352,0.468017303,2
LACASADEYAGUA-CELINAYREUTILIO_01m_00s__02m_00s.mp3,2,1698.236744,2286.600328,3655.281087,0.337764353,-268.3799744,185.5744934,-10.53574944,15.37914085,18.35403633,14.425457,-25.11478043,22.36161423,-10.73489666,-13.4647913,18.69439316,-8.356873512,1.960187912,-3.431469679,-9.183908463,-3.987973452,-3.436006069,-8.647535324,-5.234842777,0.11601723,105.46875,0.677707366,2
LACHICADECHICAGO-LAMISMAGENTE_01m_00s__02m_00s.mp3,2,2494.923101,2559.79056,5031.388509,0.376090497,-275.9199829,155.4947205,-53.33806229,50.81372452,-7.297876835,12.25251293,-0.381390005,-11.36696053,-5.66479969,-17.00525665,3.265051365,15.96630669,-10.54437923,-10.05790329,0.106455095,-10.83148384,-12.71757126,-3.518363476,-0.194837645,-2.892423868,109.9567819,0.435614379,2
LACHICADEPELOMARRON-ELHALCON_01m_00s__02m_00s.mp3,5,3164.01297,3426.494925,6855.147241,0.413472801,-180.6528473,134.5170593,-34.22691727,56.26332855,-29.53563499,26.89392662,-15.33520985,16.26708412,-9.681248665,7.013403893,0.515494883,7.414079189,2.462030649,-1.537308931,2.056234598,-2.995839119,2.434954166,-6.32966423,6.216636181,-6.686354637,101.3327206,0.424501425,2
LACHICAQUENACIOENJAPON-CAMAGUEY_01m_00s__02m_00s.mp3,7,3303.912374,3189.297462,6542.370466,0.480406046,-196.1624298,139.0224152,-60.59439468,49.51694489,-16.81928062,35.41945648,-24.53972244,15.2996664,-7.850111008,2.362249613,0.794717789,0.340350777,3.451050997,-5.559161663,5.247012138,-4.471236229,2.676784039,-3.321439028,5.34547472,-5.551989555,126.0480183,0.515124175,2
LAVAAPAGAR-PEDROCONGAYSUORQUESTA_01m_00s__02m_00s.mp3,4,3303.310804,3653.136876,7016.656835,0.387802303,-138.8068085,131.4182892,-21.55578804,39.39119339,-16.57389832,17.81347275,-25.29589653,23.01953888,-11.07248402,0.985964358,-6.023770809,8.746214867,-5.838154793,-6.142314911,2.588858128,0.040414359,-1.540883899,-2.537857056,1.331828594,-5.109082222,126.0480183,0.471283533,2
LAGRIMAS-D.R.A_01m_00s__02m_00s.mp3,7,2128.753066,2194.87245,4335.604535,0.422038972,-223.1796265,186.3039856,-69.52249908,47.90471268,-2.123491049,2.595327139,12.08382988,-4.142899036,0.115794137,4.256696224,-4.860842228,9.389453888,-4.417398453,-2.907704115,1.148609042,-7.08335495,1.52115953,-2.738367796,2.721261978,-4.445694447,123.046875,0.612798182,2
LASCALAVERAS-LATINBROTHERS_01m_00s__02m_00s.mp3,0,2224.028271,3002.690556,4830.390974,0.456273079,-220.9436798,149.5440826,-22.77510071,32.61637497,-2.036738396,21.09060478,-10.03126335,15.26540661,-2.081512451,7.134048939,0.318561256,7.566887379,2.021848917,-0.866845608,2.276756525,0.212091327,0.927057326,-2.955986261,6.760268688,-3.745741367,120.1853198,0.533320171,2
LOSCOCACOLOS-ROBERTODELABARRERA_01m_00s__02m_00s.mp3,4,2969.905747,3075.27511,5792.260311,0.407312691,-260.794342,134.4861755,-39.19153595,49.86299133,-13.62386703,14.27506924,-12.41292095,13.66530704,-9.367814064,2.532765627,-3.656196594,3.792034864,-3.088438749,6.438747883,-0.055513777,-7.273711681,4.817798615,-9.711366653,-4.056876659,-7.557374001,105.46875,0.382473709,2
LUZANGELA-JOEARROYO_01m_00s__02m_00s.mp3,8,3236.873775,3191.926393,6653.070269,0.483303487,-219.1323242,123.6166306,-42.12582779,73.0541153,-8.784799576,32.43584442,-7.017663956,20.60425949,-1.120619416,2.780978918,-3.53742218,-0.552613914,4.036345482,-2.752570391,5.377740383,-2.510820866,7.096730709,-3.913391352,1.11569798,-1.101545453,101.3327206,0.476145248,2
MADRE-MELCOCHITA_01m_00s__02m_00s.mp3,5,2865.320357,3401.633878,6278.639253,0.467765093,-223.8283234,127.4061737,-26.11835289,52.79335785,-6.014158726,29.19576645,-8.36450386,17.58955956,-0.802892208,11.74813175,-3.889387608,7.226216316,1.537092686,-1.004459739,-0.910659373,-5.206915379,2.844580412,-5.93344593,4.135416508,-3.924446106,114.84375,0.46806221,2
MARDEEMOCIONES-D.R.A_01m_00s__02m_00s.mp3,5,4202.209156,4021.630013,8956.178601,0.484612525,-165.3672791,112.2369995,-26.446455,65.89157867,-26.18372536,41.1427002,-22.8676033,23.90024376,-9.350696564,7.711932182,-7.128887177,9.208063126,-5.311707973,-0.777617991,-1.274758577,-3.743235111,5.139408112,-4.920960426,7.035164356,-6.306524754,112.3471467,0.551103248,2
MARGARITA-WEALATINA_01m_00s__02m_00s.mp3,19,3134.784059,3484.493266,6785.452919,0.471673429,-223.8824768,127.5484009,-32.92347717,57.98162842,-8.592049599,29.35384941,-14.06333828,18.07839775,-6.819287777,7.357790947,-4.000088692,7.796837807,2.721612453,-2.519828796,0.711969554,-0.680473447,1.455958128,-7.861684322,3.075246096,-6.988868713,109.9567819,0.486409552,2
MASCARAS-TAMBAFUEGO_01m_00s__02m_00s.mp3,8,3114.747562,3103.209743,6035.041289,0.376808971,-204.9766693,138.1034088,-53.27116776,45.30534363,-15.9296751,33.03724289,-22.33000946,9.160294533,-5.152703285,3.986881018,0.489812464,3.575632334,-0.588422,1.967951775,-0.258016825,-3.238108873,0.681089401,-6.746679783,2.138159752,-10.9932127,105.46875,0.386514077,2
MEGUSTAYTEDESEO-CAÑABRAVA_01m_00s__02m_00s.mp3,7,2902.300188,3320.762768,6287.415444,0.414104521,-194.6941528,137.8788452,-28.17301178,55.6856575,-10.10888863,31.7614727,-15.50964928,13.29369831,-7.771627903,8.732170105,-1.255946279,2.529176474,1.27515018,-4.166825771,-1.096106887,-10.82891464,-0.191619232,-8.517133713,-1.341362357,-3.252620697,117.4538352,0.434411686,2
MEQUIERESOLVIDAR-LUCHOVEGA_01m_00s__02m_00s.mp3,5,3319.854708,3157.371871,6702.81435,0.389381289,-178.8125305,132.7320557,-58.54331207,58.27062988,-25.46807289,25.1145668,-17.88197327,10.06964874,-9.430463791,3.264366627,-1.495332479,0.550818861,1.688386559,-2.04552269,1.935615897,-2.185614824,0.14022404,-6.496993542,1.353033781,-8.554347038,117.4538352,0.429098468,2
MENTIRASTUYAS-ORQUESTAPASIONJUVENIL_01m_00s__02m_00s.mp3,11,3440.394038,3483.682298,7270.440979,0.440090477,-91.63893127,119.7122879,-40.40647507,62.85580826,-14.44218636,35.82303619,-15.77010822,10.78838444,-3.078922033,10.10733604,-3.938186169,3.096787453,4.336851597,-4.206417084,-1.451489568,-2.13424015,-2.666989803,-4.98419857,3.690640688,-3.420473576,120.1853198,0.480285867,2
MENTIRAS-LAOCTAVADIMENSION_01m_00s__02m_00s.mp3,14,2026.069083,2515.066368,3957.061421,0.418200135,-251.5036316,160.6682739,-36.78130722,31.82184601,-0.415377587,12.43659687,-2.676734209,10.48159981,-3.065225363,-0.557357013,-0.737381756,3.301513195,1.804130912,5.179775238,3.918702841,-3.044599771,2.645765781,0.209575161,1.01423645,-1.405766129,126.0480183,0.358138927,2
MIABUELO-D.R.A_01m_00s__02m_00s.mp3,13,3017.492746,2978.839697,6168.571109,0.489949137,-209.5044708,128.1649475,-36.6962738,68.91161346,-2.765084267,33.85406876,5.56456852,12.8906374,6.141099453,1.794890285,1.074145198,4.774453163,5.196569443,0.286635488,0.549774647,-4.447402954,-1.116008401,-3.472836256,1.907342792,-6.106812954,92.28515625,0.428245233,2
MIHIJOYYO-GRUPONICHE_01m_00s__02m_00s.mp3,10,2880.962051,3186.338354,6197.07868,0.369933605,-219.868576,142.9484711,-39.40266418,49.95620728,-21.05850029,28.85651016,-19.77332878,10.48081875,-4.129092216,1.143065691,-3.950451612,1.837577701,0.041526269,-3.973235369,6.668557644,-6.412792206,4.365114212,-3.36110878,2.977055073,-4.996473312,114.84375,0.50755964,2
MUJERARAÑA-NELSONDIAZ_01m_00s__02m_00s.mp3,14,3626.774188,3248.979494,7212.218435,0.457636297,-197.0474243,117.6351166,-62.03855896,68.29035187,-13.64197826,33.46734238,-20.0279007,14.81963348,-5.488937378,-3.425672531,-1.83022511,6.967337132,-4.408154011,0.426981717,3.277227402,-7.663250923,2.175548792,-3.342874765,3.802640676,-8.397849083,101.3327206,0.53421975,2
MUJERESDIVINAS-CANEO_01m_00s__02m_00s.mp3,10,3349.526487,3268.396594,6849.342236,0.470900416,-212.2394257,119.8244629,-47.61776733,64.81850433,-6.391926765,34.27990341,-15.32747364,20.02300262,2.235866547,-3.231526613,-1.516926885,9.070284843,-1.490680337,-3.13856101,3.984223366,-4.807514668,-0.629252553,-3.635323286,2.103132963,-7.153037071,123.046875,0.383480286,2
MUNDOCRUEL-JOEARROYO_01m_00s__02m_00s.mp3,9,3556.563525,3220.219915,7115.676184,0.468797505,-171.1281433,132.9869385,-54.47502518,80.91950989,-20.42364883,34.72530746,-21.24112129,14.49332333,2.238940954,1.123360038,-1.399899602,3.04853797,4.575644016,-9.51568985,2.522306204,-6.068343639,4.917275906,-7.090391159,0.293126225,-1.853154659,126.0480183,0.435056894,2
NECESITOUNAMOR-D.R.A_01m_00s__02m_00s.mp3,16,4324.171008,3894.120807,8748.393429,0.479851127,-164.8154297,104.2834015,-29.9046917,66.21633148,-29.83197212,33.48241425,-22.76355171,21.97855759,-3.836857796,7.745911121,-2.976598978,13.80474091,-5.469765663,-0.212816909,2.84375596,-8.930682182,6.596291542,-7.575929642,1.01641047,-10.72888565,109.9567819,0.481752032,2
NOSECOMOTEQUIERO-D.R.A_01m_00s__02m_00s.mp3,12,4289.490367,3778.46894,8723.706755,0.446739882,-188.4911499,107.837532,-45.98611832,58.51618958,-31.72896385,34.94242477,-23.49281693,19.21237183,-12.21975136,10.10175896,-5.884653568,6.93769455,1.330744147,1.604655981,4.67705822,-8.248691559,6.246043205,-6.604467392,2.646333694,-9.513800621,120.1853198,0.462148124,2
